Date,Ticker,Open,High,Low,Close,Volume
2024-03-01,AAPL,178.26981201401622,179.24282037465971,176.11528592616577,178.3790283203125,73563100
2024-03-04,AAPL,174.8940486462885,175.63870116419773,172.55087478393426,173.85154724121094,81510100
2024-03-05,AAPL,169.5424796657224,170.8133520831047,168.41060844555398,168.90704345703125,95132400
2024-03-06,AAPL,169.84035496658896,170.01907946057096,167.47731930724007,167.9141845703125,68587700
2024-03-07,AAPL,167.94396839769192,169.51270494606766,167.28868565722726,167.7950439453125,71765100
2024-03-08,AAPL,167.7950495135339,172.46153602621885,167.73547973060533,169.51271057128906,76267000
2024-03-11,AAPL,171.70695829072324,173.13669366515666,170.82330450374639,171.518310546875,60139500
2024-03-12,AAPL,171.91542637381357,172.7891567808166,169.79068527950514,171.99485778808594,59825400
2024-03-13,AAPL,171.53817270319811,171.9551763303205,169.54249409126064,169.9098663330078,52488700
2024-03-14,AAPL,171.67717059661035,173.06718266017282,170.82330171470906,171.7665252685547,72913500
2024-03-15,AAPL,169.94956266563446,171.38922119140625,169.0758321837892,171.38922119140625,121752700
2024-03-18,AAPL,174.31819990832292,176.44294118443133,172.282813299669,172.48138427734375,75604200
2024-03-19,AAPL,173.09698537547163,175.35080494990183,171.79632784991836,174.8245849609375,55215200
2024-03-20,AAPL,174.46710906124463,177.3960723876953,173.8415961439034,177.3960723876953,53423100
2024-03-21,AAPL,175.78764197696165,176.22450721449738,169.6219124199128,170.14813232421875,106181300
2024-03-22,AAPL,170.53533912024872,171.81614985448238,168.84746321582597,171.0516357421875,71160100
2024-03-25,AAPL,169.3538487990515,170.7140758962492,168.24182406010684,169.63185119628906,54288300
2024-03-26,AAPL,168.7878951080797,170.19776864921857,168.37089153816484,168.49996948242188,57388400
2024-03-27,AAPL,169.19497814129184,172.3622358242069,168.8971141151568,172.0742950439453,60273300
2024-03-28,AAPL,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700
2024-04-01,AAPL,169.96943620832081,170.02900599080004,168.2716216576847,168.8177032470703,46240500
2024-04-02,AAPL,167.87447897129715,168.13261974429108,167.0305333230549,167.6361846923828,49329500
2024-04-03,AAPL,167.58654549603682,169.4630694684258,167.37805124910258,168.44041442871094,47691700
2024-04-04,AAPL,169.07585346888487,170.6942366833166,167.61634826660156,167.61634826660156,53704400
2024-04-05,AAPL,168.3808491510603,169.1751483201577,167.74541284578166,168.3709259033203,42104800
2024-04-08,AAPL,167.82482886831443,167.99361496437555,167.04046816897213,167.24896240234375,37425500
2024-04-09,AAPL,167.49718091534808,168.86734648560252,167.1496854743383,168.46026611328125,42373800
2024-04-10,AAPL,167.59647195447172,167.88439761067826,165.91851910107465,166.583740234375,49709300
2024-04-11,AAPL,167.13975023930564,174.208995705804,166.9610408919762,173.79197692871094,91070300
2024-04-12,AAPL,173.0175330436537,177.0883063929916,172.96790166012116,175.2912139892578,101670900
2024-04-15,AAPL,174.10968609239896,175.37063525095596,171.27007724910962,171.45872497558594,73531800
2024-04-16,AAPL,170.52542991803605,172.5210932508517,167.0702464097302,168.17233276367188,73711200
2024-04-17,AAPL,168.4006911997193,169.43326939438703,166.8021697998047,166.8021697998047,50901200
2024-04-18,AAPL,166.83194578270678,167.4375970919546,165.36250241682455,165.8489990234375,43122900
2024-04-19,AAPL,165.02495745131748,165.21359005742565,162.91013914340203,163.82357788085938,68149400
2024-04-22,AAPL,164.33985172403135,166.06743588145892,163.59519920100377,164.65756225585938,48116400
2024-04-23,AAPL,164.17107024309314,165.85894631264824,163.74412823991455,165.7100067138672,49537800
2024-04-24,AAPL,165.35258209827205,168.09291330855643,165.0249482926904,167.81491088867188,48251800
2024-04-25,AAPL,168.3212618473153,169.39356334150216,166.9510963019663,168.67869567871094,50558300
2024-04-26,AAPL,168.66877724193844,170.11835910227322,167.97375605274175,168.09291076660156,44838400
2024-04-29,AAPL,172.13389200399433,174.77493022282954,171.8658279731322,172.26296997070312,68169400
2024-04-30,AAPL,172.09414938579766,173.74231713050509,168.78789065093028,169.11553955078125,65934800
2024-05-01,AAPL,168.37091318228207,171.47860143970507,167.90426302381934,168.09291076660156,50383100
2024-05-02,AAPL,171.2800137361139,172.18352915382397,169.67156903864844,171.7963104248047,94214900
2024-05-03,AAPL,185.3191838346203,185.66669440285864,181.3576421366733,182.072509765625,163224100
2024-05-06,AAPL,181.04986495546194,182.88666551151155,179.1336178251023,180.4144287109375,78569700
2024-05-07,AAPL,182.1420345588241,183.581693314073,180.02723134180212,181.09951782226562,77305800
2024-05-08,AAPL,181.5462890620128,181.76472167822584,180.1562619452029,181.43707275390625,45057100
2024-05-09,AAPL,181.25836496086742,183.34339825305352,180.81157644111198,183.25404357910156,48983000
2024-05-10,AAPL,183.83065525294157,184.01955884653998,181.07668601424152,181.99136352539062,50759500
2024-05-13,AAPL,184.36755931231187,186.01796278299403,183.5522942832241,185.20269775390625,72044800
2024-05-14,AAPL,186.4255779791011,187.21101770983566,185.2126323262415,186.34603881835938,52393600
2024-05-15,AAPL,186.8232728469217,189.54741702859607,186.2863873072406,188.622802734375,70400000
2024-05-16,AAPL,189.36847263644847,189.99483406684226,188.56315946625315,188.7421112060547,52845200
2024-05-17,AAPL,188.4140082479681,189.70649303935699,188.08591490450098,188.7719268798828,41282900
2024-05-20,AAPL,188.23504809883084,190.81006568993442,187.91689147556073,189.93515014648438,44361300
2024-05-21,AAPL,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400
2024-05-22,AAPL,191.15806201805708,191.7048842739564,189.1696284842733,189.7959747314453,34648500
2024-05-23,AAPL,189.8754886957117,189.89537727616252,185.55065543598812,185.79920959472656,51005900
2024-05-24,AAPL,187.72800676525614,189.47782271626807,186.9525037733123,188.88128662109375,36327000
2024-05-28,AAPL,190.40243380522858,191.88382214222983,188.00638309980087,188.8912353515625,52280100
2024-05-29,AAPL,188.5134387924459,191.13817040866115,188.41401104911338,189.1894989013672,53068000
2024-05-30,AAPL,189.6567821553814,191.06856812279528,189.52754429358754,190.1837158203125,49889100
2024-05-31,AAPL,190.33284000805318,191.4563096895504,188.81168973037515,191.13815307617188,75158300
2024-06-03,AAPL,191.784412862338,193.8623374845637,191.4066207978332,192.9078826904297,50080500
2024-06-04,AAPL,193.51434462038463,194.19041988861153,191.91365507081835,193.2260284423828,47471400
2024-06-05,AAPL,194.269945311189,195.76127042413225,193.74301165159252,194.7372283935547,54156800
2024-06-06,AAPL,194.55826398135935,195.36357706257476,193.04705038431933,193.35525512695312,41181800
2024-06-07,AAPL,193.5242766218339,195.80104138427978,193.0172315608974,195.75132751464844,53103900
2024-06-10,AAPL,195.76126603853862,196.15896182874013,191.03873662001607,192.0031280517578,97010200
2024-06-11,AAPL,192.53005531977516,205.9619324668351,192.51018190883102,205.9519805908203,172373300
2024-06-12,AAPL,206.17072098738436,218.92652361101457,205.7034379048798,211.8377685546875,198134300
2024-06-13,AAPL,213.49810017257707,215.49647028335949,210.37626033331,213.00099182128906,97862700
2024-06-14,AAPL,212.61327440682388,213.9256327290686,210.0780184652403,211.26113891601562,70122700
2024-06-17,AAPL,212.13602802573277,217.6837594401996,211.4897931914233,215.4169464111328,93728300
2024-06-18,AAPL,216.33160783720555,217.36560169939582,211.76815683093403,213.05068969726562,79943300
2024-06-20,AAPL,212.6927826496957,213.00100258632773,207.64217489543017,208.4673614501953,86172500
2024-06-21,AAPL,209.17326157128963,210.66458669732776,205.91223184266303,206.2900390625,241805100
2024-06-24,AAPL,206.51871007112354,211.46990537136972,205.39524025887107,206.936279296875,80727000
2024-06-25,AAPL,207.94044013256496,210.1575545458077,207.40356972919952,207.8609161376953,55549700
2024-06-26,AAPL,210.2768291728298,213.6173978459433,209.42180221570723,212.01670837402344,66213200
2024-06-27,AAPL,213.44838535845383,214.49231592564604,211.12192192565487,212.86180114746094,49772700
2024-06-28,AAPL,214.52215724323335,214.82042530908265,209.08379028418835,209.4019317626953,82542700
2024-07-01,AAPL,210.86342163866271,216.25207446959737,210.6944066158183,215.49647521972656,60402900
2024-07-02,AAPL,214.89994100712372,219.10548871515067,213.85602557275527,218.99612426757812,58046200
2024-07-03,AAPL,218.7276683957665,220.26870727539062,217.76327700783267,220.26870727539062,37369800
2024-07-05,AAPL,220.36812707547224,225.14037030398515,220.36812707547224,225.031005859375,60412400
2024-07-08,AAPL,225.77666754871936,226.53228195249955,221.95887904834774,226.50245666503906,59085900
2024-07-09,AAPL,226.6118203351868,228.07332019577044,225.0608446065374,227.35748291015625,48076100
2024-07-10,AAPL,227.97390377810078,231.73204187894612,227.9241899064988,231.6326141357422,62627700
2024-07-11,AAPL,230.0518062316796,231.04602295166967,224.46431311990926,226.25390625,64710600
2024-07-12,AAPL,227.59608461971035,231.2945719488415,227.3574671508641,229.2067108154297,53046500
2024-07-15,AAPL,235.11237576276483,235.8580383346859,231.7419815445035,233.04440307617188,62631300
2024-07-16,AAPL,233.64094209406048,234.9036016458956,230.9863851256273,233.4619903564453,43234300
2024-07-17,AAPL,228.1230311101644,230.1214164943178,225.32928445945876,227.55633544921875,57345900
2024-07-18,AAPL,228.94822726389444,229.10730558155058,220.9845567217071,222.8834991455078,66034600
2024-07-19,AAPL,223.5198165983548,225.4883615119168,221.9887143107171,223.01275634765625,49151500
2024-07-22,AAPL,225.69714393989972,226.4626951020567,221.799816014305,222.664794921875,48201800
2024-07-23,AAPL,223.07241159149987,225.6275559695254,221.3921828247117,223.70870971679688,39960300
2024-07-24,AAPL,222.70455320631825,223.4999296447353,215.8742889513949,217.276123046875,61777600
2024-07-25,AAPL,217.663867640833,219.57277716709376,213.3787958392943,216.23220825195312,51391200
2024-07-26,AAPL,217.43518879671294,218.22062848355827,214.76074345207394,216.69947814941406,41601300
2024-07-29,AAPL,215.7052633263403,218.0317267787177,214.50225443638584,216.9778594970703,36311800
2024-07-30,AAPL,217.92236610782675,219.05577256608925,214.87011348402856,217.5346221923828,41643800
2024-07-31,AAPL,220.1593561933901,222.52559687691686,219.35404306544518,220.795654296875,50036300
2024-08-01,AAPL,223.07240511518174,223.1817695634113,215.76492117798517,217.09716796875,62501000
2024-08-02,AAPL,217.88258518105536,224.29529507499745,216.45092586682142,218.58848571777344,105568600
2024-08-05,AAPL,197.9386185328084,212.26528622278008,194.86649227009318,208.05975341796875,119548600
2024-08-06,AAPL,204.11270880558044,208.77558795019922,199.90717605667754,206.0315399169922,69660500
2024-08-07,AAPL,205.70344110024527,212.40446750854989,205.19639601521322,208.6065673828125,63516400
2024-08-08,AAPL,211.87754516998305,212.9612378528938,207.62229843313003,212.07638549804688,47161100
2024-08-09,AAPL,210.8733840757052,215.5263113015057,210.7441310403627,214.98944091796875,42201600
2024-08-12,AAPL,215.0690650325273,218.49311650663688,214.60124108809114,216.5222930908203,38028100
2024-08-13,AAPL,217.99543949730662,220.86210287308924,217.99543949730662,220.24497985839844,44155300
2024-08-14,AAPL,219.54821978702563,221.99681536538918,218.68223972219693,220.69288635253906,41960600
2024-08-15,AAPL,223.55956160665437,224.3060872818483,221.72807374055304,223.6790008544922,46414000
2024-08-16,AAPL,222.88270038911833,225.77922361016536,222.6139468974481,225.00283813476562,44340200
2024-08-19,AAPL,224.67435623990076,224.94310972106823,222.00676340736013,224.84356689453125,40687800
2024-08-20,AAPL,224.72413110884563,226.11763957317405,224.4056062095116,225.460693359375,30299000
2024-08-21,AAPL,225.4706659840429,226.92389412945442,224.00747444255492,225.35121154785156,34765500
2024-08-22,AAPL,226.73477629352786,227.2822315048041,222.86279698192573,223.48988342285156,43695300
2024-08-23,AAPL,224.61464290366072,227.16278137803022,223.29080225181497,225.78916931152344,38677300
2024-08-26,AAPL,225.7095414433551,226.22713682494347,222.85284141893553,226.12759399414062,30602200
2024-08-27,AAPL,224.9530683997657,227.7898720189865,223.84820980142854,226.97366333007812,35934600
2024-08-28,AAPL,226.86416416696267,228.79517959293358,224.63453544627717,225.4407958984375,38052200
2024-08-29,AAPL,229.03407107214645,231.84099956412553,227.819721489883,228.72549438476562,51906300
2024-08-30,AAPL,229.12366833084764,229.3326870197365,226.42621547495946,227.93917846679688,52990800
2024-09-03,AAPL,227.4912604304481,227.9391727978887,220.1454429272487,221.738037109375,50190600
2024-09-04,AAPL,220.6331648046219,220.75260404502964,216.47252073588626,219.82691955566406,43840200
2024-09-05,AAPL,220.60331260233696,224.43546851590304,220.49382156548631,221.34983825683594,36615400
2024-09-06,AAPL,222.9125635200513,224.19659618640478,218.75193438162455,219.7970733642578,48423000
2024-09-09,AAPL,219.79706302441255,220.24497537072617,215.7061019102892,219.8866424560547,67180000
2024-09-10,AAPL,217.905857501112,220.45399594379384,215.72600018375593,219.09034729003906,51591000
2024-09-11,AAPL,220.43410202901993,222.05654079085224,216.88063262193214,221.6285400390625,44587100
2024-09-12,AAPL,221.46928361366915,222.51442259643306,218.8017058249269,221.738037109375,37455600
2024-09-13,AAPL,222.54426752163744,223.00212806640087,220.8820056188433,221.46926879882812,36766600
2024-09-16,AAPL,215.5368837592455,216.21374159471785,212.92902562434276,215.3179168701172,59357400
2024-09-17,AAPL,214.75053008791312,215.89519659483264,213.50632075947794,215.78570556640625,45519300
2024-09-18,AAPL,216.54219508236315,221.67829484771394,216.53223168732617,219.6676483154297,59894900
2024-09-19,AAPL,223.94775287051627,228.75538000957175,223.58941994126667,227.8097686767578,66781300
2024-09-20,AAPL,228.90465745130933,232.01019908612525,226.5655378301485,227.14285278320312,318679900
2024-09-23,AAPL,226.28686337720748,228.3870895913876,224.76395218553373,225.4208984375,54146000
2024-09-24,AAPL,227.59078065470555,228.28755007923567,224.6843092769655,226.31671142578125,43556100
2024-09-25,AAPL,223.88800321688734,226.23707111110926,222.9822303399746,225.3213348388672,42308700
2024-09-26,AAPL,226.24705185494724,227.4414899021518,224.36580775387156,226.46603393554688,36636700
2024-09-27,AAPL,227.40166606122023,228.45675318264773,226.24703611440785,226.73475646972656,34026000
2024-09-30,AAPL,228.97434440874213,231.92063903808594,228.58615167195362,231.92063903808594,54541900
2024-10-01,AAPL,228.45675818805825,228.5861456381701,222.70353511874544,225.16209411621094,63285000
2024-10-02,AAPL,224.84356992020335,226.31670960653594,221.98686997976517,225.7294464111328,32880600
2024-10-03,AAPL,224.09704443839323,225.75930638603796,222.28548343692833,224.6245880126953,34044200
2024-10-04,AAPL,226.8442543024003,226.9437971307691,223.09172964492672,225.74935913085938,37245100
2024-10-07,AAPL,223.46000516495792,224.6444949275546,220.30469199255066,220.66302490234375,39505400
2024-10-08,AAPL,223.26095999623888,224.93317030599542,222.21582095858878,224.72415161132812,31855700
2024-10-09,AAPL,224.18662246797504,228.68568791487783,223.78848153487698,228.47665405273438,33591100
2024-10-10,AAPL,226.72481576308653,228.43684913724616,226.11764095959848,227.97897338867188,28183500
2024-10-11,AAPL,228.23778864704394,228.34727968813561,226.28686151162026,226.4958953857422,31759200
2024-10-14,AAPL,227.64053885191106,230.6565010908431,227.54101121711636,230.22850036621094,39882100
2024-10-15,AAPL,232.52781469355565,236.3898456598821,231.29355345996072,232.76670837402344,64751400
2024-10-16,AAPL,230.52710945831018,231.04468960128423,228.77525301100687,230.70626831054688,34082200
2024-10-17,AAPL,232.348638945834,232.76670668063704,229.4521309302649,231.07456970214844,32993800
2024-10-18,AAPL,235.0858880500012,235.0858880500012,232.92594240501305,233.91136169433594,46431500
2024-10-21,AAPL,233.36391138062547,235.75280253487685,233.36391138062547,235.38450622558594,36254500
2024-10-22,AAPL,232.80651969699693,235.12572795126604,231.52250221800776,234.76739501953125,38846600
2024-10-23,AAPL,232.99563706556216,234.05072423456664,226.7049068825192,229.69100952148438,52287000
2024-10-24,AAPL,228.91461372105516,229.75073396519565,227.35189464165862,229.50189208984375,31109500
2024-10-25,AAPL,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,38802300
2024-10-28,AAPL,232.23915532682838,233.64261197661628,231.47271808946843,232.3187713623047,36087100
2024-10-29,AAPL,232.0201728307493,233.2444706163013,231.24378738741356,232.5875244140625,35417200
2024-10-30,AAPL,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900
2024-10-31,AAPL,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100
2024-11-01,AAPL,219.9463649274566,224.30607958110733,219.2496106921502,221.87738037109375,65276700
2024-11-04,AAPL,219.9662881225475,221.75793762543637,218.69221882853125,220.98155212402344,44944500
2024-11-05,AAPL,220.77250572284638,222.91253968716026,220.1155595539316,222.41485595703125,28111300
2024-11-06,AAPL,221.5787719009408,225.02275032206146,220.16535179621147,221.68826293945312,54561100
2024-11-07,AAPL,223.5894200604507,226.82436463330757,223.52970043689453,226.42620849609375,42137700
2024-11-08,AAPL,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,38328800
2024-11-11,AAPL,224.20409384410638,224.90161465065876,220.7164746065314,223.4368133544922,42005600
2024-11-12,AAPL,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,40398300
2024-11-13,AAPL,223.2175800878685,225.84824072641777,221.97200184604,224.3236541748047,48566200
2024-11-14,AAPL,224.2240421118748,228.06041440281584,224.204108600429,227.4127197265625,44923900
2024-11-15,AAPL,225.59914322363005,226.11730807125568,223.47668806811174,224.2041015625,47923700
2024-11-18,AAPL,224.4532188000698,228.9273417095955,224.37349996104592,227.2134246826172,44633700
2024-11-19,AAPL,226.17706876893948,229.3458276324582,225.8582086546099,227.47247314453125,36211800
2024-11-20,AAPL,227.25327930098,229.1166596710885,225.09095708205055,228.18995666503906,35169600
2024-11-21,AAPL,228.07038183414417,229.3458528412815,224.91159698015457,227.71165466308594,42108300
2024-11-22,AAPL,227.2532593649619,229.9038535446,227.2532593649619,229.05685424804688,38168300
2024-11-25,AAPL,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800
2024-11-26,AAPL,232.50463944229026,234.73672132395913,232.50463944229026,234.228515625,45986200
2024-11-27,AAPL,233.6405889619916,234.85627456038557,232.98291999142185,234.0989532470703,33498400
2024-11-29,AAPL,233.97940351987407,236.96879161176938,233.14237850329877,236.49049377441406,28481400
2024-12-02,AAPL,236.4306920263062,239.93822952974793,236.32108052902282,238.7424774169922,48137100
2024-12-03,AAPL,238.96170621081686,241.90126799408412,238.05492154808562,241.79165649414062,38861000
2024-12-04,AAPL,242.01088645785893,243.2465056559754,240.3966217802532,242.150390625,44383900
2024-12-05,AAPL,243.1269343008096,243.67497660990782,241.27351311137042,242.18028259277344,40033900
2024-12-06,AAPL,242.05074723300527,243.7646642163996,241.22368140458013,241.98098754882812,36870600
2024-12-09,AAPL,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,44649200
2024-12-10,AAPL,246.01664748664516,247.33198539974384,244.4721274358929,246.89353942871094,36914800
2024-12-11,AAPL,247.08288910248365,249.91283942191654,245.38889040813984,245.6180877685547,45205800
2024-12-12,AAPL,246.0166482138882,247.8601100871407,244.81092178998352,247.08287048339844,32777500
2024-12-13,AAPL,246.94338782137353,248.4081739675946,245.36897496771653,247.25228881835938,33155300
2024-12-16,AAPL,247.11276354004562,250.49077111704125,246.7739547032778,250.15196228027344,51694800
2024-12-17,AAPL,249.1953766416157,252.93211150871377,248.89643481128522,252.58334350585938,51356400
2024-12-18,AAPL,251.26802371656945,253.38051965426092,246.86366065893745,247.1725616455078,56774100
2024-12-19,AAPL,246.62449465453676,251.10857637552834,246.21594133746913,248.90638732910156,60882300
2024-12-20,AAPL,247.16257165125242,254.0979578981185,244.82089371115717,253.5897674560547,147495300
2024-12-23,AAPL,253.86877310974026,254.74564983170012,252.55343521958227,254.36700439453125,40858800
2024-12-24,AAPL,254.58626151312842,257.2966260773909,254.386956808638,257.28668212890625,23234700
2024-12-26,AAPL,257.27667867815336,259.1799258751944,256.7186620602343,258.1037292480469,27237100
2024-12-27,AAPL,256.91793375888693,257.78488174803636,252.16481819720389,254.6858673095703,42355300
2024-12-30,AAPL,251.33776924994547,252.60328106925755,249.86300878941353,251.30787658691406,35557500
2024-12-31,AAPL,251.5470385357527,252.38406352835983,248.54767617168994,249.5341796875,39480700
2023-01-03,MSFT,237.84823891620616,240.46077124140547,232.29048067163205,234.42356872558594,25740000
2023-01-04,MSFT,227.2807251025966,227.8580231747008,221.0967558119891,224.16917419433594,50623400
2023-01-05,MSFT,222.31003716133554,222.6525101847704,216.9871183182412,217.52528381347656,39585600
2023-01-06,MSFT,218.20042850517999,220.90102036196717,214.62899248610293,220.08888244628906,43613600
2023-01-09,MSFT,221.57617251580095,226.26308695168126,221.53703999477176,222.23175048828125,27369800
2023-01-10,MSFT,222.85797845401495,226.33157576127422,222.43724039296023,223.92453002929688,27033900
2023-01-11,MSFT,226.31199829516942,230.87170589795403,226.1358795554185,230.69558715820312,28669300
2023-01-12,MSFT,230.1965511287431,234.73668494527053,228.53314279943885,233.37660217285156,27269500
2023-01-13,MSFT,231.8991004502628,234.21808667704465,229.8638660470709,234.0811004638672,21333300
2023-01-17,MSFT,232.84820632219572,235.72493150416275,231.9871416608243,235.17698669433594,29831300
2023-01-18,MSFT,236.370780294962,237.16334455855807,230.45098934917795,230.7347412109375,30028700
2023-01-19,MSFT,228.74839063323248,230.4509462767117,225.7151054470098,226.93820190429688,28623000
2023-01-20,MSFT,229.80518098211877,235.55863232657438,229.46270795242353,235.04981994628906,35389800
2023-01-23,MSFT,235.91086666584914,239.89326123728026,234.49206273479518,237.3590087890625,31934000
2023-01-24,MSFT,237.28076412215026,238.69955333391806,235.26510311269504,236.83065795898438,40234400
2023-01-25,MSFT,229.4333414223457,238.0635179347867,225.93039107535145,235.43141174316406,66526600
2023-01-26,MSFT,238.4059865757759,242.96569434652147,236.79150501374275,242.66236877441406,33454500
2023-01-27,MSFT,243.63104656960752,244.4529638450001,241.5175322068459,242.81890869140625,26498900
2023-01-30,MSFT,239.24749917343456,240.31405086634857,236.98721881105106,237.4862518310547,25867400
2023-01-31,MSFT,238.21029409203948,242.61344191233738,237.72105544533972,242.47645568847656,26541100
2023-02-01,MSFT,242.66236776319857,249.6878275342772,240.18682141552847,247.3101348876953,31259900
2023-02-02,MSFT,253.2494929338685,258.9931497026044,251.71327646099442,258.90509033203125,39940400
2023-02-03,MSFT,253.95398684195544,258.51369428484844,251.5665000287539,252.7895965576172,29077300
2023-02-06,MSFT,251.8991994997157,252.74067564788885,249.29644628810414,251.2436065673828,22518000
2023-02-07,MSFT,254.92269717724312,262.985340807931,254.48237043515354,261.8013916015625,50841400
2023-02-08,MSFT,267.31997580328925,270.803352152855,260.4804000537077,260.9892272949219,54686000
2023-02-09,MSFT,267.9070581968134,268.0832067953903,257.1438084833281,257.9461669921875,42375100
2023-02-10,MSFT,255.90122210689393,258.4061221447196,255.0499514505468,257.43743896484375,25818500
2023-02-13,MSFT,261.87970954881627,268.68990399269387,261.4002353103959,265.4804992675781,44630900
2023-02-14,MSFT,266.8014029280315,269.0518886421272,263.4843507418386,266.3121643066406,37047900
2023-02-15,MSFT,263.2026655361077,265.5667061238545,261.1034647893126,264.18359375,28922400
2023-02-16,MSFT,258.9846298555741,261.6527555228092,256.90506704379015,257.1502990722656,29603600
2023-02-17,MSFT,254.44289546450523,255.12952701459778,251.11753560443276,253.13824462890625,30000100
2023-02-21,MSFT,249.62656685950031,250.61731377289414,246.791685383644,247.85108947753906,28397400
2023-02-22,MSFT,249.24399183598243,249.48922383589215,245.56551183733654,246.71319580078125,22491100
2023-02-23,MSFT,250.68598313263473,251.94156990467263,245.70286658270774,249.9110565185547,29219100
2023-02-24,MSFT,245.1927958731005,246.21295451715133,243.3682689978879,244.46690368652344,24990900
2023-02-27,MSFT,247.6450992749113,247.9982339676097,244.63364301109786,245.3889617919922,21190000
2023-02-28,MSFT,244.3197548443397,246.69359891216772,243.98622793422533,244.66307067871094,22491000
2023-03-01,MSFT,245.9775079191277,246.14426388843702,241.10229440260224,241.57315063476562,27565300
2023-03-02,MSFT,241.84780200241096,246.60529383372395,240.92572728524587,246.32083129882812,24808200
2023-03-03,MSFT,247.38022905203076,250.74480483048058,246.59548367643978,250.4210968017578,30760100
2023-03-06,MSFT,251.53936705600412,255.15899387446288,251.09795243692292,251.97097778320312,24109800
2023-03-07,MSFT,251.41184575322433,252.77535010371997,248.5573565201222,249.3028564453125,21473200
2023-03-08,MSFT,249.19496214929893,249.68542618790528,246.02656865087874,248.8614501953125,17340200
2023-03-09,MSFT,250.94099934444543,254.60966035641655,246.78185938190114,247.50775146484375,26653400
2023-03-10,MSFT,246.291423774854,247.9688024073323,242.87779825224976,243.84890747070312,28333900
2023-03-13,MSFT,242.68160000285428,252.99116366046172,241.0434519121512,249.07725524902344,33339700
2023-03-14,MSFT,251.85326561713225,256.09088178887293,250.98024029023756,255.81622314453125,33620300
2023-03-15,MSFT,255.02167441477647,261.39770646973017,254.2663406895164,260.3775329589844,46028000
2023-03-16,MSFT,260.15192277848104,271.28546226233277,258.25873880453594,270.9323425292969,54768800
2023-03-17,MSFT,272.95306938413273,277.926352222168,271.05006642858564,274.1007385253906,69527400
2023-03-20,MSFT,271.6974326351298,272.187896607002,264.70341160654476,267.03802490234375,43466600
2023-03-21,MSFT,269.6374984870352,269.7552050595554,264.3797087419352,268.5584716796875,34558700
2023-03-22,MSFT,268.1857396626866,275.6800448026521,266.98900616938766,267.096923828125,34873300
2023-03-23,MSFT,272.63909952913014,275.6995897493697,269.9513666959404,272.36444091796875,36610900
2023-03-24,MSFT,271.95245676775505,275.2778169055255,270.02984635718013,275.2189636230469,28172000
2023-03-27,MSFT,275.15027433577507,276.09195673229823,270.2652426456383,271.1088562011719,26840200
2023-03-28,MSFT,270.53015226795435,270.8734830687269,266.86146104578347,269.9808349609375,21878600
2023-03-29,MSFT,273.6396997041648,275.7781457546804,273.1002012129155,275.16015625,25087000
2023-03-30,MSFT,278.80918867585996,279.034782967191,276.1116365553152,278.6325988769531,25053400
2023-03-31,MSFT,278.3186656946347,283.7529843526712,277.60257759753506,282.8014831542969,32766000
2023-04-03,MSFT,281.05553359321647,282.77215792187604,278.5345709015765,281.75201416015625,24883300
2023-04-04,MSFT,281.7519757409846,284.9105652724409,280.22173037151373,281.7029113769531,25824300
2023-04-05,MSFT,280.3982947048252,281.67348922118816,277.52418264519775,278.9170837402344,22064800
2023-04-06,MSFT,277.80860462136076,286.5094310076184,276.65111679037716,286.0386047363281,29770300
2023-04-10,MSFT,283.69419877058414,284.0767750869852,279.280022455151,283.87078857421875,23103000
2023-04-11,MSFT,280.30017497191614,280.52579918788547,276.26857527576567,277.43585205078125,27276600
2023-04-12,MSFT,279.3584762356353,281.5361374584624,276.582433403308,278.083251953125,27403400
2023-04-13,MSFT,278.1813345252159,284.370987067152,277.76936157858967,284.3121337890625,24222700
2023-04-14,MSFT,281.52635353888274,282.9781378461247,278.27948405144895,280.6827697753906,20987900
2023-04-17,MSFT,284.40044560842966,286.0386085271272,280.702357854445,283.2919921875,23836200
2023-04-18,MSFT,286.0091903829201,286.1955691018291,281.53616100019883,282.8702087402344,20161800
2023-04-19,MSFT,280.5355652058813,283.5372022349438,279.11323768855965,282.94866943359375,17150300
2023-04-20,MSFT,279.8097365276155,283.51764349522205,279.642965581356,280.6533203125,23244400
2023-04-21,MSFT,279.57430155150945,280.810250487239,277.6614799588713,280.30999755859375,21676400
2023-04-24,MSFT,276.71002236126867,279.5154924785271,273.4042992362368,276.3961181640625,26611000
2023-04-25,MSFT,274.1791977810331,276.22933373061375,270.1181414486959,270.1672058105469,45772200
2023-04-26,MSFT,291.0413453207768,293.85660384994554,287.14706002026827,289.7366943359375,64599200
2023-04-27,MSFT,290.325287881764,299.3792649257392,289.6190184598168,299.01629638671875,46462600
2023-04-28,MSFT,298.2119472041732,303.038096464785,297.525285592319,301.39996337890625,36469600
